new_ID,EWRB_ID,data_year,Postal_Code,Table Names,City,PrimaryPropertyType,PropertyType_selected,LargestPropertyType,Weather-normalized Site Electricity Intensity (GJ/m2),Weather-normalized Site Electricity Intensity (kWh/ft2),Weather-normalized Site Natural Gas Intensity (GJ/m2),Weather-normalized Site Natural Gas Intensity (m3/m2),Weather-normalized Site Natural Gas Intensity (m3/ft2),All Water Use Intensity (m3/m2),All Water Use Intensity (m3/ft2),Indoor Water Use Intensity (m3/m2),Indoor Water Use Intensity (m3/ft2),Site Energy Use Intensity (GJ/m2),Site Energy Use Intensity (ekWh/ft2),Source Energy Use Intensity (GJ/m2),Source Energy Use Intensity (ekWh/ft2),Weather-normalized Site Energy Use Intensity (GJ/m2),Weather-normalized Site Energy Use Intensity (ekWh/ft2),Weather-normalized Source Energy Use Intensity (GJ/m2),Weather-normalized Source Energy Use Intensity (ekWh/ft2),GHG Emissions Intensity (kgCO2e/m2),GHG Emissions Intensity (kgCO2e/ft2),Energy_Star_Score,Data_Quality_Check,Data_Quality_Date,Third_Party_Cert,ENERGY STAR Certification - Year(s) Certified
107171_2018,107171,2018,M2M,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.190651968,4.92,0.454154688,12.175728901,1.127465127,0.944903926,0.087816350,,,1.107486432,28.58,1.743380496,44.99,1.0981863359999999,28.34,1.7274928319999998,44.579999999999998,29.0628,2.7,,Yes,2019-05-22,Not Available,Not Available
107260_2018,107260,2018,M2N,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Mixed Use Property,Office,Parking,0.281715408,7.27,0.56769336,15.219661126,1.409331409,1.242758506,0.115498002,,,1.587603888,40.97,2.540476224,65.56,1.5399408959999998,39.740000000000002,2.4668504639999997,63.659999999999997,40.9032,3.8,,Yes,2019-05-22,Not Available,Not Available
108312_2018,108312,2018,M9B,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Other,Other - Mall,Other,0.057738096,1.49,0.340616016,9.131796676,0.845598846,0.713465621,0.066307214,,,0.594043632,15.33,0.787020624,20.31,0.58939358399999997,15.210000000000001,0.78237057599999993,20.190000000000001,21.528,2,,Yes,2019-05-22,Not Available,Not Available
108557_2018,108557,2018,M9W,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.055800576,1.44,0.340616016,9.131796676,0.845598846,0.095753524,0.008899026,0.1,0.01,0.551805696,14.24,0.73819512,19.05,0.54638063999999997,14.1,0.73122004800000007,18.870000000000001,20.4516,1.9,,Yes,2019-05-22,Not Available,Not Available
111661_2018,111661,2018,L5B,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Mississauga,Office,Office,Office,0.208864656,5.39,0,0,0,0.843445937,0.078387169,,,0.734707584,18.96,1.439964864,37.16,0.71416987199999982,18.43,1.400439456,36.140000000000001,8.6112,0.8,71,Yes,2019-05-22,Not Available,Not Available
113090_2018,113090,2018,L6T,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Brampton,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.198789552,5.13,0.454154688,12.175728901,1.127465127,0.446985600,0.041541413,0.45,0.04,1.06176096,27.4,1.718192736,44.34,1.079973648,27.870000000000001,1.7352429119999997,44.780000000000001,26.91,2.5,,Yes,2019-05-22,Not Available,Not Available
113300_2018,113300,2018,L6T,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Brampton,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.043012944,1.11,0.227077344,6.087864450,0.563732564,0.024447708,0.002272092,0.02,0,0.385953984,9.96,0.530492976,13.69,0.38944152000000004,10.050000000000001,0.53359300799999998,13.77,12.9168,1.2,,Yes,2019-05-22,LEED,Not Available
113419_2018,113419,2018,L6S,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Brampton,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.036425376,0.94,0.340616016,9.131796676,0.845598846,0.046858108,0.004354843,0.05,0,0.399904128,10.32,0.522355392,13.48,0.41346676799999998,10.67,0.53591803199999999,13.83,15.0696,1.4,,Yes,2019-05-22,Not Available,Not Available
114786_2018,114786,2018,L7L,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Burlington,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0,0,1.021848048,27.395390027,2.536796537,0.273814333,0.025447429,0.27,0.03,0.984647664,25.41,0.99588528,25.7,0.98116012799999985,25.32,0.9927852479999999,25.620000000000001,48.438,4.5,,Yes,2019-05-22,Not Available,Not Available
120801_2018,120801,2018,P1B,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,North Bay,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.180576864,4.66,0.56769336,15.219661126,1.409331409,0.410721500,0.038171143,,,1.149336864,29.66,1.746868032,45.08,1.1357742239999999,29.309999999999999,1.7329178879999998,44.719999999999999,33.3684,3.1,,Yes,2019-05-22,Not Available,Not Available
105123_2018,105123,2018,M5K,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.134076384,3.46,0,0,0,0.487324319,0.045290364,0.49,0.05,0.815308416,21.04,1.37176416,35.4,0.81414590400000009,21.010000000000002,1.3698266400000001,35.350000000000001,35.5212,3.3,80,Yes,2019-05-24,"LEED, BOMA",Not Available
105125_2018,105125,2018,M5J,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.186389424,4.81,0,0,0,0.367938010,0.034194982,0.37,0.03,1.134611712,29.28,1.908069696,49.24,1.1392617599999999,29.399999999999999,1.9146572639999997,49.409999999999997,49.5144,4.6,49,Yes,2019-05-24,"LEED, BOMA",Not Available
105127_2018,105127,2018,M5J,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.489417552,12.63,0,0,0,0.517069031,0.048054743,0.52,0.05,2.595114288,66.97,4.48729632,115.8,2.6028643679999997,67.170000000000002,4.4973714239999998,116.06,94.7232,8.8,15,Yes,2019-05-24,"LEED, BOMA",Not Available
105671_2018,105671,2018,M5A,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.213514704,5.51,0.340616016,9.131796676,0.845598846,0.567594295,0.052750399,,,1.032310656,26.64,1.735242912,44.78,1.0233980639999998,26.41,1.7263303199999998,44.549999999999997,22.6044,2.1,,Yes,2019-05-24,Not Available,Not Available
107078_2018,107078,2018,M2P,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.138726432,3.58,0.227077344,6.087864450,0.563732564,0.514624260,0.047827533,,,0.75757032,19.55,1.21870008,31.45,0.75408278400000006,19.460000000000001,1.2105624959999999,31.239999999999998,19.3752,1.8,90,Yes,2019-05-24,"LEED, BOMA BEST",Not Available
110104_2018,110104,2018,L3R,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Markham,Enclosed Mall,Enclosed Mall,Enclosed Mall,0,0,0,0,0,0.967721787,0.089936969,0.97,0.09,1.224125136,31.59,2.058033744,53.11,0,0,0,0,27.9864,2.6,,Yes,2019-05-24,BOMA,Not Available
111198_2018,111198,2018,L5N,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Mississauga,Office,Office,Office,0.13950144,3.6,0.340616016,9.131796676,0.845598846,0.575336069,0.053469895,,,0.815308416,21.04,1.275275664,32.91,0.82577102399999991,21.309999999999999,1.2857382719999999,33.18,22.6044,2.1,86,Yes,2019-05-24,Not Available,Not Available
117563_2018,117563,2018,N2J,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Waterloo,Office,Office,Office,0.186389424,4.81,0.454154688,12.175728901,1.127465127,0.426612510,0.039648003,,,1.074548592,27.73,1.688742432,43.58,1.0958613119999998,28.280000000000001,1.711605168,44.170000000000002,29.0628,2.7,100,Yes,2019-05-24,Not Available,2018
121798_2018,121798,2018,K1P,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Ottawa,Office,Office,Office,0.152289072,3.93,0.113538672,3.043932225,0.281866282,0.488546704,0.045403969,,,0.640544112,16.53,1.144686816,29.54,0.63705657599999999,16.440000000000001,1.1357742239999999,29.309999999999999,11.8404,1.1,90,Yes,2019-05-24,Not Available,2018
137889_2018,137889,2018,M2P,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.146476512,3.78,0.227077344,6.087864450,0.563732564,0.676794058,0.062899076,,,0.75757032,19.55,1.2400128,32,0.7552452959999999,19.489999999999998,1.2380752799999999,31.949999999999999,18.2988,1.7,95,Yes,2019-05-24,"LEED, BOMA BEST",Not Available
137890_2018,137890,2018,M2P,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.10462608,2.7,0.227077344,6.087864450,0.563732564,0.614044940,0.057067374,,,0.594043632,15.33,0.944734752,24.38,0.58939358399999997,15.210000000000001,0.93465964800000001,24.120000000000001,15.0696,1.4,94,Yes,2019-05-24,"LEED, BOMA BEST",Not Available
100453_2018,100453,2018,K2P,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Ottawa,Office,Office,Office,0.273577824,7.06,0.227077344,6.087864450,0.563732564,0.568409218,0.052826136,,,1.217537568,31.42,2.118096864,54.66,1.217537568,31.420000000000002,2.1180968639999995,54.659999999999997,24.7572,2.3,51,Yes,2019-05-27,Not Available,Not Available
105292_2018,105292,2018,M5A,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.312328224,8.06,0.340616016,9.131796676,0.845598846,0.821035537,0.076304418,,,1.460502576,37.69,2.496300768,64.42,1.4399648639999998,37.159999999999997,2.4656879519999997,63.630000000000003,31.2156,2.9,28,Yes,2019-05-27,Not Available,Not Available
113084_2018,113084,2018,L6T,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Brampton,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.32356584,8.35,0.454154688,12.175728901,1.127465127,1.970485290,0.183130603,,,1.546915968,39.92,2.613326976,67.44,1.54807848,39.950000000000003,2.6133269759999997,67.439999999999998,34.4448,3.2,,Yes,2019-05-27,Not Available,Not Available
117274_2018,117274,2018,N2C,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Kitchener,Other,Other,Other,0.045337968,1.17,0.454154688,12.175728901,1.127465127,0.010594007,0.000984573,,,0.599468688,15.47,0.75175776,19.4,0.61884388800000001,15.970000000000001,0.77229547199999982,19.93,23.6808,2.2,,Yes,2019-05-27,Not Available,Not Available
100356_2018,100356,2018,K1K,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Ottawa,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.29644056,7.65,0.340616016,9.131796676,0.845598846,1.166155686,0.108378781,,,1.288838304,33.26,2.263410864,58.41,1.3051134719999999,33.68,2.279298528,58.82,24.7572,2.3,,Yes,2019-05-28,Not Available,Not Available
108868_2018,108868,2018,M8Z,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Other,Other,Other,0.039912912,1.03,0.227077344,6.087864450,0.563732564,0.075380434,0.007005617,,,0.41462928,10.7,0.547543152,14.13,0.39641659199999996,10.23,0.528167952,13.630000000000001,15.0696,1.4,,Yes,2019-05-28,Not Available,Not Available
113974_2018,113974,2018,N1G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Guelph,Retail Store,Other - Mall,Retail Store,0.23637744,6.1,0.454154688,12.175728901,1.127465127,0.639307572,0.059415202,,,1.26520056,32.65,2.043308592,52.73,1.286900784,33.210000000000001,2.0657838239999999,53.310000000000002,31.2156,2.9,,Yes,2019-05-28,Not Available,Not Available
100306_2018,100306,2018,K1N,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Ottawa,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.321240816,8.29,0.227077344,6.087864450,0.563732564,1.043102221,0.096942586,,,1.372926672,35.43,2.446312752,63.13,1.3570390080000001,35.020000000000003,2.4122123999999996,62.25,24.7572,2.3,,Yes,2019-05-29,BOMA,Not Available
105432_2018,105432,2018,M5B,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.180576864,4.66,0.227077344,6.087864450,0.563732564,0.645012038,0.059945357,,,0.884671632,22.83,1.478715264,38.16,0,0,0,0,20.4516,1.9,71,Yes,2019-05-29,"LEED, BOMA BEST",Not Available
114461_2018,114461,2018,L6H,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Oakville,Other,Other,Other,0.094163472,2.43,0.340616016,9.131796676,0.845598846,0.100235604,0.009315577,,,0.629306496,16.24,0.951709824,24.56,0.63356904000000003,16.350000000000001,0.94589726399999985,24.41,18.2988,1.7,,Yes,2019-05-29,Not Available,Not Available
115145_2018,115145,2018,L7G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Halton Hills,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.057738096,1.49,0.340616016,9.131796676,0.845598846,0.108792302,0.010110809,,,0.576993456,14.89,0.77113296,19.9,0.59288112000000004,15.300000000000001,0.78702062399999984,20.309999999999999,20.4516,1.9,,Yes,2019-05-29,Not Available,Not Available
115146_2018,115146,2018,L7G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Halton Hills,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.041850432,1.08,0.340616016,9.131796676,0.845598846,0.112051996,0.010413754,,,0.44175456,11.4,0.583581024,15.06,0.46112976,11.9,0.60295622400000004,15.56,16.146,1.5,,Yes,2019-05-29,Not Available,Not Available
116998_2018,116998,2018,N1R,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Cambridge,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.194139504,5.01,0.56769336,15.219661126,1.409331409,0.565964447,0.052598926,,,1.243500336,32.09,1.889857008,48.77,1.231100208,31.77,1.8751318559999999,48.390000000000001,35.5212,3.3,,Yes,2019-05-29,Not Available,Not Available
119668_2018,119668,2018,N6E,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,London,Other,Other - Mall,Other,0.121676256,3.14,0.227077344,6.087864450,0.563732564,0.554555517,0.051538617,,,0.704094768,18.17,1.10632392,28.55,0.69401966400000004,17.91,1.0935362879999999,28.219999999999999,19.3752,1.8,,Yes,2019-05-29,Not Available,Not Available
125136_2018,125136,2018,M5G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.21700224,5.6,0,0,0,0.710205926,0.066004268,0.71,0.07,0.749432736,19.34,1.46864016,37.9,0,0,0,0,8.6112,0.8,71,Yes,2019-05-29,BOMA BEST,Not Available
125137_2018,125137,2018,M5G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.247615056,6.39,0.227077344,6.087864450,0.563732564,1.391074603,0.129282026,1.39,0.13,1.056335904,27.26,1.870481808,48.27,0,0,0,0,19.3752,1.8,,Yes,2019-05-29,BOMA BEST,Not Available
137885_2018,137885,2018,M5H,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.181739376,4.69,0,0,0,0.444948291,0.041352072,,,0.712232352,18.38,1.334563776,34.44,0,0,0,0,13.9932,1.3,75,Yes,2019-05-29,"LEED, BOMA BEST",Not Available
137887_2018,137887,2018,M5G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.130588848,3.37,0.113538672,3.043932225,0.28,0.530922732,0.049342261,0.53,0.05,0.67231944,17.35,1.156311936,29.84,0.65991931199999998,17.030000000000001,1.1369367359999998,29.34,21.528,2,,Yes,2019-05-29,Not Available,Not Available
105466_2018,105466,2018,M5G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.180576864,4.66,0.340616016,9.131796676,0.845598846,1.127854277,0.104819171,,,0.901721808,23.27,1.496927952,38.63,0.90404683199999991,23.329999999999998,1.4980904639999999,38.659999999999997,21.528,2,80,Yes,2019-05-30,Not Available,Not Available
120952_2018,120952,2018,P0M,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Sudbury,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.186389424,4.81,0.340616016,9.131796676,0.845598846,0.627083718,0.058279156,,,1.044710784,26.96,1.659292128,42.82,1.0311481439999999,26.609999999999999,1.645729488,42.469999999999999,26.91,2.5,,Yes,2019-05-30,Not Available,Not Available
121322_2018,121322,2018,P7B,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Thunder Bay,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.124776288,3.22,0.227077344,6.087864450,0.563732564,0.529292885,0.049190789,,,0.695182176,17.94,1.10632392,28.55,0.69053212799999997,17.82,1.1016738719999999,28.43,18.2988,1.7,,Yes,2019-05-30,Not Available,Not Available
105250_2018,105250,2018,M5H,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.232889904,6.01,0,0,0,0.659273201,0.061270744,,,0.828096048,21.37,1.591091424,41.06,0.82693353599999997,21.34,1.589928912,41.030000000000001,10.764,1,76,Yes,2019-06-03,Not Available,2018
105251_2018,105251,2018,M5H,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.177089328,4.57,0,0,0,0.750544645,0.069753220,,,1.04819832,27.05,1.776318336,45.84,1.0447107840000001,26.960000000000001,1.7705057759999998,45.689999999999998,44.1324,4.1,66,Yes,2019-06-03,Not Available,Not Available
105341_2018,105341,2018,M5C,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.2034396,5.25,0.56769336,15.219661126,1.409331409,1.124594582,0.104516225,,,1.481040288,38.22,2.216910384,57.21,1.458177552,37.630000000000003,2.1897851039999998,56.509999999999998,52.7436,4.9,19,Yes,2019-06-03,Not Available,Not Available
119808_2018,119808,2018,N6K,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,London,Retail Store,Other - Mall,Retail Store,0.152289072,3.93,0.340616016,9.131796676,0.845598846,1.084663325,0.100805142,,,0.874596528,22.57,1.37757672,35.55,0.85638384000000001,22.100000000000001,1.3593640319999998,35.079999999999998,23.6808,2.2,,Yes,2019-06-03,Not Available,Not Available
130990_2018,130990,2018,N2G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Kitchener,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.054638064,1.41,0.227077344,6.087864450,0.563732564,0.578188302,0.053734972,,,0.479342448,12.37,0.668831904,17.26,0.46112976,11.9,0.64286913599999995,16.59,16.146,1.5,,Yes,2019-06-03,Not Available,Not Available
106349_2018,106349,2018,M3N,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Other,Other - Mall,Other,0.20537712,5.3,0.227077344,6.087864450,0.563732564,1.204049634,0.111900524,,,0.884671632,22.83,1.560478608,40.27,0.88234660799999987,22.77,1.5581535839999998,40.210000000000001,17.2224,1.6,,Yes,2019-06-04,Not Available,Not Available
113241_2018,113241,2018,L6S,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Brampton,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.024800256,0.64,0.227077344,6.087864450,0.563732564,0.024447708,0.002272092,,,0.359991216,9.29,0.446404608,11.52,0.36464126399999996,9.4100000000000001,0.451054656,11.640000000000001,13.9932,1.3,,Yes,2019-06-04,Not Available,Not Available
128602_2018,128602,2018,L7C,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Caledon,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.01356264,0.35,0.340616016,9.131796676,0.845598846,0.074972972,0.006967748,,,0.373553856,9.64,0.421216848,10.87,0.39525407999999995,10.199999999999999,0.44291707199999997,11.43,17.2224,1.6,,Yes,2019-06-04,Not Available,Not Available
135982_2018,135982,2018,M4W,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Office,Office,Office,0.157714128,4.07,0.227077344,6.087864450,0.563732564,0.678016444,0.063012681,,,0.815308416,21.04,1.334563776,34.44,0.81647092799999998,21.07,1.3357262879999998,34.469999999999999,19.3752,1.8,78,Yes,2019-06-04,Not Available,2018
102835_2018,102835,2018,L1V,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Pickering,Strip Mall,Strip Mall,Strip Mall,0.23831496,6.15,0.454154688,12.175728901,1.127465127,0.500770559,0.046540015,0.5,0.05,1.274113152,32.88,2.079346464,53.66,1.2276126719999998,31.68,2.0123082719999998,51.93,31.2156,2.9,,Yes,2019-06-05,Not Available,Not Available
103271_2018,103271,2018,L1J,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Oshawa,Strip Mall,Strip Mall,Strip Mall,0.206539632,5.33,0.454154688,12.175728901,1.127465127,0.286853111,0.026659211,0.29,0.03,1.157474448,29.87,1.841031504,47.51,1.1481743519999998,29.629999999999999,1.829793888,47.219999999999999,30.1392,2.8,,Yes,2019-06-05,Not Available,Not Available
103437_2018,103437,2018,L1K,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Oshawa,Strip Mall,Strip Mall,Strip Mall,0.254590128,6.57,0.681232032,18.263593351,1.691197691,0.891526430,0.082855616,0.89,0.08,1.669367232,43.08,2.51683848,64.95,1.6046540639999998,41.409999999999997,2.4463127519999999,63.130000000000003,49.5144,4.6,,Yes,2019-06-05,Not Available,Not Available
104246_2018,104246,2018,M1W,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Toronto,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.306515664,7.91,0.681232032,18.263593351,1.691197691,0.463284072,0.043056141,,,1.658129616,42.79,2.66796504,68.85,1.6751797919999998,43.229999999999997,2.683852704,69.260000000000005,41.9796,3.9,,Yes,2019-06-05,Not Available,Not Available
112505_2018,112505,2018,L5L,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Mississauga,Other - Mall,Other - Mall,Other - Mall,0.301090608,7.77,0.681232032,18.263593351,1.691197691,1.423671547,0.132311482,1.42,0.13,1.689904944,43.61,2.688115248,69.37,1.7023050719999997,43.93,2.6962528319999999,69.579999999999998,44.1324,4.1,,Yes,2019-06-05,Not Available,Not Available
112736_2018,112736,2018,L5N,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Mississauga,Strip Mall,Strip Mall,Strip Mall,0.149964048,3.87,0.56769336,15.219661126,1.409331409,0.826740003,0.076834573,0.83,0.08,1.036960704,26.76,1.532190816,39.54,1.0404482399999999,26.850000000000001,1.5352908479999996,39.619999999999997,31.2156,2.9,,Yes,2019-06-05,Not Available,Not Available
113346_2018,113346,2018,L6T,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Brampton,Strip Mall,Strip Mall,Strip Mall,0.213514704,5.51,0.454154688,12.175728901,1.127465127,0.683313447,0.063504967,0.68,0.06,1.164062016,30.04,1.868156784,48.21,1.1675495519999999,30.129999999999999,1.8704818080000001,48.270000000000003,30.1392,2.8,,Yes,2019-06-05,Not Available,Not Available
113440_2018,113440,2018,L6S,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Brampton,Other,Other,Other,0.037587888,0.97,0,0,0,0.153205639,0.014238442,,,0.127101312,3.28,0.24994008,6.45,0.12710131199999999,3.2799999999999998,0.24994008000000001,6.4500000000000002,1.0764,0.1,,Yes,2019-06-05,Not Available,Not Available
114185_2018,114185,2018,L6H,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Oakville,Strip Mall,Strip Mall,Strip Mall,0.290628,7.5,0.794770704,21.307525576,1.973063973,1.028841058,0.095617199,1.03,0.1,1.737567936,44.84,2.698577856,69.64,1.736405424,44.810000000000002,2.6974153439999995,69.609999999999999,47.3616,4.4,,Yes,2019-06-05,Not Available,Not Available
114214_2018,114214,2018,L6L,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Oakville,Other - Mall,Other - Mall,Other - Mall,0.218164752,5.63,0.56769336,15.219661126,1.409331409,0.937569614,0.087134722,0.94,0.09,1.326426192,34.23,2.04989616,52.9,1.3357262879999998,34.469999999999999,2.0545462080000001,53.020000000000003,36.5976,3.4,,Yes,2019-06-05,Not Available,Not Available
115612_2018,115612,2018,L8E,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Hamilton,Strip Mall,Strip Mall,Strip Mall,0.135238896,3.49,0.340616016,9.131796676,0.845598846,0.325154521,0.030218822,0.33,0.03,0.82925856,21.4,1.274113152,32.88,0.82925855999999987,21.399999999999999,1.2729506399999999,32.850000000000001,23.6808,2.2,,Yes,2019-06-05,Not Available,Not Available
115848_2018,115848,2018,L9G,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Ancaster,Strip Mall,Strip Mall,Strip Mall,0.113538672,2.93,0.454154688,12.175728901,1.127465127,0.464098996,0.043131877,0.46,0.04,0.867621456,22.39,1.244662848,32.12,0.85754635199999985,22.129999999999999,1.2345877439999999,31.859999999999999,27.9864,2.6,,Yes,2019-06-05,Not Available,Not Available
116104_2018,116104,2018,L2S,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,St. Catharines,Strip Mall,Strip Mall,Strip Mall,0.218164752,5.63,0.454154688,12.175728901,1.127465127,0.776214739,0.072138916,0.78,0.07,1.202812416,31.04,1.95108264,50.35,1.19351232,30.800000000000001,1.9146572639999997,49.409999999999997,30.1392,2.8,,Yes,2019-06-05,Not Available,Not Available
116142_2018,116142,2018,L2M,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,St. Catharines,Strip Mall,Strip Mall,Strip Mall,0.1065636,2.75,0.454154688,12.175728901,1.127465127,0.552925670,0.051387144,0.55,0.05,0.845921232,21.83,1.201649904,31.01,0.8664589439999999,22.359999999999999,1.2233501279999999,31.57,27.9864,2.6,,Yes,2019-06-05,Not Available,Not Available
121865_2018,121865,2018,K1R,ontario_large_building_energy_water_ghgs-2018.xlsx/2018 Building Data,Ottawa,Hotel,Hotel,Hotel,0.001162512,0.03,0.56769336,15.219661126,1.409331409,0.051747649,0.004809261,,,0.656431776,16.94,0.667669392,17.23,0.62930649599999988,16.239999999999998,0.64054411200000005,16.530000000000001,32.292,3,,Yes,2019-06-05,Not Available,Not Available
